🧑🏽‍🦲	adulte | adulte : peau légèrement mate et chauve | chauve | genre neutre | non-genré | peau légèrement mate
🧑🏾‍🦲	adulte | adulte : peau mate et chauve | chauve | genre neutre | non-genré | peau mate
🧑🏿‍🦲	adulte | adulte : peau foncée et chauve | chauve | genre neutre | non-genré | peau foncée
👱‍♀️	blonde | cheveux | femme | femme blonde | personne
👱🏻‍♀️	blonde | cheveux | femme | femme blonde : peau claire | peau claire | personne
👱🏼‍♀️	blonde | cheveux | femme | femme blonde : peau moyennement claire | peau moyennement claire | personne
👱🏽‍♀️	blonde | cheveux | femme | femme blonde : peau légèrement mate | peau légèrement mate | personne
👱🏾‍♀️	blonde | cheveux | femme | femme blonde : peau mate | peau mate | personne
👱🏿‍♀️	blonde | cheveux | femme | femme blonde : peau foncée | peau foncée | personne
👱‍♂️	blond | cheveux | homme blond
👱🏻‍♂️	blond | cheveux | homme blond | homme blond : peau claire | peau claire
👱🏼‍♂️	blond | cheveux | homme blond | homme blond : peau moyennement claire | peau moyennement claire
👱🏽‍♂️	blond | cheveux | homme blond | homme blond : peau légèrement mate | peau légèrement mate
👱🏾‍♂️	blond | cheveux | homme blond | homme blond : peau mate | peau mate
👱🏿‍♂️	blond | cheveux | homme blond | homme blond : peau foncée | peau foncée
🧓	adulte | genre neutre | non-genré | personne âgée | âgé
🧓🏻	adulte | genre neutre | non-genré | peau claire | personne âgée | personne âgée : peau claire | âgé
🧓🏼	adulte | genre neutre | non-genré | peau moyennement claire | personne âgée | personne âgée : peau moyennement claire | âgé
🧓🏽	adulte | genre neutre | non-genré | peau légèrement mate | personne âgée | personne âgée : peau légèrement mate | âgé
🧓🏾	adulte | genre neutre | non-genré | peau mate | personne âgée | personne âgée : peau mate | âgé
🧓🏿	adulte | genre neutre | non-genré | peau foncée | personne âgée | personne âgée : peau foncée | âgé
👴	chauve | grand-père | homme | homme âgé | papi | personne | personne âgée | sage | vieux monsieur | âgé | émoticône
👴🏻	chauve | grand-père | homme | homme âgé : peau claire | papi | peau claire | personne | personne âgée | sage | vieux monsieur | âgé | émoticône
👴🏼	chauve | grand-père | homme | homme âgé : peau moyennement claire | papi | peau moyennement claire | personne | personne âgée | sage | vieux monsieur | âgé | émoticône
👴🏽	chauve | grand-père | homme | homme âgé : peau légèrement mate | papi | peau légèrement mate | personne | personne âgée | sage | vieux monsieur | âgé | émoticône
👴🏾	chauve | grand-père | homme | homme âgé : peau mate | papi | peau mate | personne | personne âgée | sage | vieux monsieur | âgé | émoticône
👴🏿	chauve | grand-père | homme | homme âgé : peau foncée | papi | peau foncée | personne | personne âgée | sage | vieux monsieur | âgé | émoticône
👵	blonde | dame | femme | femme âgée | grand-mère | mamie | personne | sage | âgée | émoticône
👵🏻	blonde | dame | femme | femme âgée : peau claire | grand-mère | mamie | peau claire | personne | sage | âgée | émoticône
👵🏼	blonde | dame | femme | femme âgée : peau moyennement claire | grand-mère | mamie | peau moyennement claire | personne | sage | âgée | émoticône
👵🏽	blonde | dame | femme | femme âgée : peau légèrement mate | grand-mère | mamie | peau légèrement mate | personne | sage | âgée | émoticône
👵🏾	blonde | dame | femme | femme âgée : peau mate | grand-mère | mamie | peau mate | personne | sage | âgée | émoticône
👵🏿	blonde | dame | femme | femme âgée : peau foncée | grand-mère | mamie | peau foncée | personne | sage | âgée | émoticône
🙍	contrariée | déçue | embêtée | femme | froncer | geste | gênée | mécontente | pas contente | personne | personne fronçant les sourcils | sourcils | triste
🙍🏻	contrariée | déçue | embêtée | femme | froncer | geste | gênée | mécontente | pas contente | peau claire | personne | personne fronçant les sourcils | personne fronçant les sourcils : peau claire | sourcils | triste
🙍🏼	contrariée | déçue | embêtée | femme | froncer | geste | gênée | mécontente | pas contente | peau moyennement claire | personne | personne fronçant les sourcils | personne fronçant les sourcils : peau moyennement claire | sourcils | triste
🙍🏽	contrariée | déçue | embêtée | femme | froncer | geste | gênée | mécontente | pas contente | peau légèrement mate | personne | personne fronçant les sourcils | personne fronçant les sourcils : peau légèrement mate | sourcils | triste
🙍🏾	contrariée | déçue | embêtée | femme | froncer | geste | gênée | mécontente | pas contente | peau mate | personne | personne fronçant les sourcils | personne fronçant les sourcils : peau mate | sourcils | triste
🙍🏿	contrariée | déçue | embêtée | femme | froncer | geste | gênée | mécontente | pas contente | peau foncée | personne | personne fronçant les sourcils | personne fronçant les sourcils : peau foncée | sourcils | triste
🙍‍♂️	froncement | geste | homme | homme fronçant les sourcils | homme mécontent | homme renfrogné
🙍🏻‍♂️	froncement | geste | homme | homme fronçant les sourcils | homme fronçant les sourcils : peau claire | homme mécontent | homme renfrogné | peau claire
🙍🏼‍♂️	froncement | geste | homme | homme fronçant les sourcils | homme fronçant les sourcils : peau moyennement claire | homme mécontent | homme renfrogné | peau moyennement claire
🙍🏽‍♂️	froncement | geste | homme | homme fronçant les sourcils | homme fronçant les sourcils : peau légèrement mate | homme mécontent | homme renfrogné | peau légèrement mate
🙍🏾‍♂️	froncement | geste | homme | homme fronçant les sourcils | homme fronçant les sourcils : peau mate | homme mécontent | homme renfrogné | peau mate
🙍🏿‍♂️	froncement | geste | homme | homme fronçant les sourcils | homme fronçant les sourcils : peau foncée | homme mécontent | homme renfrogné | peau foncée
🙍‍♀️	femme | femme fronçant les sourcils | froncement | geste
🙍🏻‍♀️	femme | femme fronçant les sourcils | femme fronçant les sourcils : peau claire | froncement | geste | peau claire
🙍🏼‍♀️	femme | femme fronçant les sourcils | femme fronçant les sourcils : peau moyennement claire | froncement | geste | peau moyennement claire
🙍🏽‍♀️	femme | femme fronçant les sourcils | femme fronçant les sourcils : peau légèrement mate | froncement | geste | peau légèrement mate
🙍🏾‍♀️	femme | femme fronçant les sourcils | femme fronçant les sourcils : peau mate | froncement | geste | peau mate
🙍🏿‍♀️	femme | femme fronçant les sourcils | femme fronçant les sourcils : peau foncée | froncement | geste | peau foncée
🙎	bouder | déçue | expression | faire la tête | femme | froncer les sourcils | fâchée | geste | inquiète | moue | personne | personne qui boude | énervée
🙎🏻	bouder | déçue | expression | faire la tête | femme | froncer les sourcils | fâchée | geste | inquiète | moue | peau claire | personne | personne qui boude | personne qui boude : peau claire | énervée
🙎🏼	bouder | déçue | expression | faire la tête | femme | froncer les sourcils | fâchée | geste | inquiète | moue | peau moyennement claire | personne | personne qui boude | personne qui boude : peau moyennement claire | énervée
🙎🏽	bouder | déçue | expression | faire la tête | femme | froncer les sourcils | fâchée | geste | inquiète | moue | peau légèrement mate | personne | personne qui boude | personne qui boude : peau légèrement mate | énervée
🙎🏾	bouder | déçue | expression | faire la tête | femme | froncer les sourcils | fâchée | geste | inquiète | moue | peau mate | personne | personne qui boude | personne qui boude : peau mate | énervée
🙎🏿	bouder | déçue | expression | faire la tête | femme | froncer les sourcils | fâchée | geste | inquiète | moue | peau foncée | personne | personne qui boude | personne qui boude : peau foncée | énervée
🙎‍♂️	boude | bouder | faire la moue | geste | homme | homme qui boude | moue
🙎🏻‍♂️	boude | bouder | faire la moue | geste | homme | homme qui boude | homme qui boude : peau claire | moue | peau claire
🙎🏼‍♂️	boude | bouder | faire la moue | geste | homme | homme qui boude | homme qui boude : peau moyennement claire | moue | peau moyennement claire
🙎🏽‍♂️	boude | bouder | faire la moue | geste | homme | homme qui boude | homme qui boude : peau légèrement mate | moue | peau légèrement mate
🙎🏾‍♂️	boude | bouder | faire la moue | geste | homme | homme qui boude | homme qui boude : peau mate | moue | peau mate
🙎🏿‍♂️	boude | bouder | faire la moue | geste | homme | homme qui boude | homme qui boude : peau foncée | moue | peau foncée
🙎‍♀️	boude | femme | femme qui boude | geste
🙎🏻‍♀️	boude | femme | femme qui boude | femme qui boude : peau claire | geste | peau claire
🙎🏼‍♀️	boude | femme | femme qui boude | femme qui boude : peau moyennement claire | geste | peau moyennement claire
🙎🏽‍♀️	boude | femme | femme qui boude | femme qui boude : peau légèrement mate | geste | peau légèrement mate
🙎🏾‍♀️	boude | femme | femme qui boude | femme qui boude : peau mate | geste | peau mate
🙎🏿‍♀️	boude | femme | femme qui boude | femme qui boude : peau foncée | geste | peau foncée
🙅	aucune chance | bloquer | femme | geste | impossible | interdit | main | niet | non | pas possible | personne faisant un geste d’interdiction | stop
🙅🏻	aucune chance | bloquer | femme | geste | impossible | interdit | main | niet | non | pas possible | peau claire | personne faisant un geste d’interdiction | personne faisant un geste d’interdiction : peau claire | stop
🙅🏼	aucune chance | bloquer | femme | geste | impossible | interdit | main | niet | non | pas possible | peau moyennement claire | personne faisant un geste d’interdiction | personne faisant un geste d’interdiction : peau moyennement claire | stop
🙅🏽	aucune chance | bloquer | femme | geste | impossible | interdit | main | niet | non | pas possible | peau légèrement mate | personne faisant un geste d’interdiction | personne faisant un geste d’interdiction : peau légèrement mate | stop
🙅🏾	aucune chance | bloquer | femme | geste | impossible | interdit | main | niet | non | pas possible | peau mate | personne faisant un geste d’interdiction | personne faisant un geste d’interdiction : peau mate | stop
